Id,Predicted
148,0.3030783534049988
149,0.12540489435195923
150,0.5505199432373047
151,0.32569167017936707
152,0.15284553170204163
153,0.3270106315612793
154,0.3239413797855377
155,0.324878990650177
156,0.562876284122467
157,0.17657753825187683
158,0.1368970274925232
159,0.36693668365478516
160,0.8206565380096436
161,0.4297831356525421
162,0.39381223917007446
163,0.9300018548965454
164,0.3827607035636902
165,0.1234118640422821
166,0.8339728713035583
167,0.11037740111351013
168,0.18709450960159302
169,0.38559797406196594
170,0.5284872651100159
171,0.49525782465934753
172,0.7291685938835144
173,0.16957229375839233
174,0.288693904876709
175,0.7481449842453003
176,0.5615148544311523
177,0.6779267191886902
178,0.4808545410633087
179,0.3346076011657715
180,0.6001221537590027
181,0.5470961332321167
182,0.7472748756408691
183,0.337407648563385
184,0.42960020899772644
185,0.2154582291841507
186,0.9602000713348389
187,0.6989211440086365
188,0.22642770409584045
189,0.17152895033359528
190,0.29057034850120544
191,0.23013100028038025
192,0.4718524217605591
193,0.3154590427875519
194,0.6344457268714905
195,0.743467390537262
196,0.5778550505638123
197,0.2779781222343445
198,0.26653891801834106
199,0.2520469129085541
200,0.2698211669921875
201,0.07685553282499313
202,0.848170280456543
203,0.3060121238231659
204,0.3435424566268921
205,0.22011707723140717
206,0.8465750813484192
207,0.4671527147293091
208,0.2612183094024658
209,0.5135740637779236
210,0.38235801458358765
211,0.8052894473075867
212,0.3686055839061737
213,0.6893709301948547
214,0.8214730620384216
215,0.3927548825740814
216,0.32249879837036133
217,0.6848938465118408
218,0.5169292092323303
219,0.22678092122077942
220,0.8065232634544373
221,0.24073663353919983
222,0.1435880810022354
223,0.9201591610908508
224,0.8521525263786316
225,0.39455336332321167
226,0.31533145904541016
227,0.16081182658672333
228,0.6744402647018433
229,0.35584941506385803
230,0.29984501004219055
231,0.7952361106872559
232,0.19133992493152618
233,0.8070923089981079
234,0.2609960734844208
235,0.18606658279895782
236,0.7565191984176636
237,0.7366569638252258
238,0.7225321531295776
239,0.20222194492816925
240,0.8321443796157837
241,0.3597941994667053
242,0.3067014813423157
243,0.27902939915657043
244,0.3069918155670166
245,0.12383132427930832
246,0.8214665651321411
247,0.7105776071548462
248,0.13841257989406586
249,0.4896010458469391
250,0.4179135859012604
251,0.48195916414260864
252,0.7715738415718079
253,0.42281290888786316
254,0.8592752814292908
255,0.19774940609931946
256,0.7536477446556091
257,0.16419732570648193
258,0.8913533091545105
259,0.19340646266937256
260,0.4215181767940521
261,0.45251548290252686
262,0.7727623581886292
263,0.22501206398010254
264,0.04255424067378044
265,0.42637377977371216
266,0.24607887864112854
267,0.5750449299812317
268,0.13221774995326996
269,0.6464099287986755
270,0.4995926022529602
271,0.4438435733318329
272,0.30926358699798584
273,0.32784825563430786
274,0.19552423059940338
275,0.10321614891290665
276,0.5260613560676575
277,0.38393980264663696
278,0.37805259227752686
279,0.4459559917449951
280,0.701771080493927
281,0.6284822821617126
282,0.5871712565422058
283,0.3533439040184021
284,0.8899708390235901
285,0.8678569197654724
286,0.2960844039916992
287,0.3048403859138489
288,0.6444313526153564
289,0.6809554100036621
290,0.3454133868217468
291,0.5784903168678284
292,0.32499128580093384
293,0.5586640238761902
294,0.5749521255493164
295,0.5929736495018005
296,0.43931251764297485
297,0.6947921514511108
298,0.8010934591293335
299,0.2102692872285843
300,0.31620022654533386
301,0.28404390811920166
302,0.4517824947834015
303,0.19117388129234314
304,0.0994003415107727
305,0.2023426592350006
306,0.26145538687705994
307,0.97754967212677
308,0.8060754537582397
309,0.41601988673210144
310,0.1973203867673874
311,0.15638692677021027
312,0.7351006269454956
313,0.24922814965248108
314,0.8054936528205872
315,0.3542536795139313
316,0.3695200979709625
317,0.607650101184845
318,0.8814958930015564
319,0.9527880549430847
320,0.5407900214195251
321,0.41277381777763367
322,0.208530455827713
323,0.17458073794841766
324,0.3797271251678467
325,0.25577133893966675
326,0.24169786274433136
327,0.3076329827308655
328,0.0038853443693369627
329,0.8496478796005249
330,0.33908626437187195
331,0.41988319158554077
332,0.38673457503318787
333,0.21327295899391174
334,0.21263931691646576
335,0.6847451329231262
336,0.48592132329940796
337,0.8583393692970276
338,0.3960306942462921
339,0.6616123914718628
340,0.7849623560905457
341,0.31816771626472473
342,0.2722749710083008
343,0.8021358847618103
344,0.48091575503349304
345,0.5780637264251709
346,0.2704232335090637
347,0.17758117616176605
348,0.15347550809383392
349,0.30019107460975647
350,0.6932903528213501
351,0.28234797716140747
352,0.26729390025138855
353,0.27627408504486084
354,0.6915348768234253
355,0.6077558994293213
356,0.1061389297246933
357,0.8229350447654724
358,0.5251350402832031
359,0.20597241818904877
360,0.2543202340602875
361,0.467772901058197
362,0.9080133438110352
363,0.17985771596431732
364,0.25266486406326294
365,0.5072576403617859
366,0.7857779860496521
367,0.19297479093074799
368,0.6064547896385193
369,0.7176792025566101
370,0.25433066487312317
371,0.701915979385376
372,0.25372350215911865
373,0.6994455456733704
374,0.47362086176872253
375,0.4889233708381653
376,0.4280211627483368
377,0.5259276628494263
378,0.3967944085597992
379,0.2255242019891739
380,0.6580939292907715
381,0.3082435429096222
382,0.7433753609657288
383,0.8637121915817261
384,0.7889841794967651
385,0.46502843499183655
386,0.36712244153022766
387,0.5659612417221069
388,0.6688421368598938
389,0.21990197896957397
390,0.5476037263870239
391,0.6666500568389893
392,0.42593714594841003
393,0.35889944434165955
394,0.6763554811477661
395,0.14324158430099487
396,0.5545017123222351
397,0.536847710609436
398,0.558067262172699
399,0.7420153617858887
400,0.4277174174785614
401,0.17107850313186646
402,0.8479200601577759
403,0.3541455864906311
404,0.3330627679824829
405,0.15169885754585266
406,0.5467448234558105
407,0.707558810710907
408,0.7976595163345337
409,0.5416150093078613
410,0.6188976168632507
411,0.5748409032821655
412,0.7111992239952087
413,0.8830128908157349
414,0.3124585449695587
415,0.201264888048172
416,0.4118492603302002
417,0.11350281536579132
418,0.40761396288871765
419,0.22786861658096313
420,0.8707162737846375
421,0.2648910582065582
422,0.7739084362983704
423,0.7289090752601624
424,0.19772756099700928
425,0.6469317674636841
426,0.5470279455184937
427,0.38242974877357483
428,0.13766257464885712
429,0.5377588868141174
430,0.4694637656211853
431,0.2656298875808716
432,0.4141186475753784
433,0.22148853540420532
434,0.8336226940155029
435,0.27006667852401733
436,0.8167247176170349
437,0.4506113827228546
438,0.6397646069526672
439,0.6314142942428589
440,0.3293035924434662
441,0.19563929736614227
442,0.11792730540037155
443,0.4467042088508606
444,0.6815366148948669
445,0.5498632788658142
446,0.6196715235710144
447,0.09009687602519989
448,0.3738791346549988
449,0.18469871580600739
450,0.14798866212368011
451,0.30251777172088623
452,0.658577561378479
453,0.3231111168861389
454,0.8072991967201233
455,0.5734493732452393
456,0.5113729238510132
457,0.8792135119438171
458,0.34713563323020935
459,0.6659262776374817
460,0.3124445974826813
461,0.4100533127784729
462,0.2680819034576416
463,0.978036105632782
464,0.47683069109916687
465,0.21812140941619873
466,0.2228526771068573
467,0.9375045895576477
468,0.30052822828292847
469,0.19763199985027313
470,0.6637828946113586
471,0.257691353559494
472,0.17990043759346008
473,0.17839786410331726
474,0.2563675343990326
475,0.36826446652412415
476,0.40786799788475037
477,0.32283830642700195
478,0.32058224081993103
479,0.5477284789085388
480,0.49021732807159424
481,0.19638098776340485
482,0.15035921335220337
483,0.19784583151340485
484,0.8512961268424988
485,0.3333947956562042
486,0.8911938667297363
487,0.8286978006362915
488,0.4137837886810303
489,0.367757111787796
490,0.2299989014863968
491,0.6583960056304932
492,0.2787756323814392
493,0.4232061803340912
494,0.23694689571857452
495,0.32750964164733887
496,0.7622136473655701
497,0.9271482825279236
498,0.03746669739484787
499,0.3969336748123169
500,0.64674311876297
501,0.37633225321769714
502,0.30971625447273254
503,0.2943987548351288
504,0.13756981492042542
505,0.8841537237167358
506,0.8760145902633667
507,0.2766425311565399
508,0.483665406703949
509,0.16915921866893768
510,0.21231403946876526
511,0.22552533447742462
512,0.2921436131000519
513,0.06426654756069183
514,0.13763383030891418
515,0.2790670692920685
516,0.3403577506542206
517,0.6660773754119873
518,0.5429625511169434
519,0.8700840473175049
520,0.21213918924331665
521,0.503779947757721
522,0.16173262894153595
523,0.41128256916999817
524,0.6907950639724731
525,0.2261619120836258
526,0.6585822701454163
527,0.32881423830986023
528,0.5715997219085693
529,0.41878464818000793
530,0.48048028349876404
531,0.24809378385543823
532,0.6177242994308472
533,0.11423302441835403
534,0.5738140940666199
535,0.4091079533100128
536,0.55002760887146
537,0.4171833395957947
538,0.21300436556339264
539,0.24409374594688416
540,0.6057416796684265
541,0.13258880376815796
542,0.3014942705631256
543,0.5874778628349304
544,0.555812418460846
545,0.4487699866294861
546,0.8397468328475952
547,0.24383822083473206
548,0.9630310535430908
549,0.13259564340114594
550,0.38132527470588684
551,0.8380002975463867
552,0.8506829738616943
553,0.3032391667366028
554,0.3688074052333832
555,0.4636837840080261
556,0.5046400427818298
557,0.5971388816833496
558,0.6676714420318604
559,0.12819169461727142
560,0.298479825258255
561,0.7294674515724182
562,0.2162429243326187
563,0.8230605721473694
564,0.7611801028251648
565,0.525047242641449
566,0.19247622787952423
567,0.361240416765213
568,0.7051515579223633
569,0.4558301270008087
570,0.4734220802783966
571,0.9102221131324768
572,0.7421709895133972
573,0.2747197449207306
574,0.70145183801651
575,0.1228012889623642
576,0.6951749920845032
577,0.6358267068862915
578,0.7852619886398315
579,0.18064957857131958
580,0.7035203576087952
581,0.7991060614585876
582,0.3909021019935608
583,0.2754451036453247
584,0.6704198718070984
585,0.31339919567108154
586,0.5077229142189026
587,0.8854683041572571
588,0.10983303934335709
589,0.7375239133834839
590,0.7640541195869446
591,0.3132455050945282
592,0.3928139805793762
593,0.3354087769985199
594,0.14624525606632233
595,0.31228771805763245
596,0.2959304451942444
597,0.4488326609134674
598,0.1454349160194397
599,0.4918554425239563
600,0.241476371884346
601,0.88733971118927
602,0.19244222342967987
603,0.2400132119655609
604,0.3079390227794647
605,0.8130696415901184
606,0.8161848783493042
607,0.29731976985931396
608,0.36411532759666443
609,0.2751699388027191
610,0.3810836970806122
611,0.16078810393810272
612,0.7500939965248108
613,0.4846894443035126
614,0.7480961680412292
615,0.8881305456161499
616,0.2880157232284546
617,0.3965495228767395
618,0.256767213344574
619,0.2624986469745636
620,0.510860800743103
621,0.513762354850769
622,0.48953214287757874
623,0.3634503483772278
624,0.34016820788383484
625,0.09070751070976257
626,0.25343263149261475
627,0.19198006391525269
628,0.20461979508399963
629,0.5768796801567078
630,0.27313321828842163
631,0.942005455493927
632,0.352081835269928
633,0.5743383169174194
634,0.45492061972618103
635,0.3202095329761505
636,0.5432178378105164
637,0.5327128767967224
638,0.8943644762039185
639,0.25339412689208984
640,0.6925128698348999
641,0.31814825534820557
642,0.40231138467788696
643,0.21498484909534454
644,0.487508624792099
645,0.6259345412254333
646,0.781423807144165
647,0.2032574862241745
648,0.5900833010673523
649,0.48652544617652893
650,0.47089284658432007
651,0.6888135671615601
652,0.5424496531486511
653,0.3708530068397522
654,0.12493839114904404
655,0.5293890237808228
656,0.656825602054596
657,0.3412535488605499
658,0.511570155620575
659,1.0
660,0.3626101613044739
661,0.845360279083252
662,0.6140980124473572
663,0.5063483119010925
664,0.3590165376663208
665,0.12604546546936035
666,0.7028636932373047
667,0.41577452421188354
668,0.18229429423809052
669,0.9371386766433716
670,0.18972550332546234
671,0.6727518439292908
672,0.6006617546081543
673,0.4308986961841583
674,0.6551325917243958
675,0.3038478493690491
676,0.11972269415855408
677,0.29446980357170105
678,0.3722279667854309
679,0.4846864640712738
680,0.3807343542575836
681,0.7026650309562683
682,0.19414569437503815
683,0.2709536850452423
684,0.23417484760284424
685,0.13382691144943237
686,0.5728258490562439
687,0.23004937171936035
688,0.2925122380256653
689,0.07965265959501266
690,0.43406927585601807
691,0.7635102272033691
692,0.3826543092727661
693,0.883183479309082
694,0.22082960605621338
695,0.4246416687965393
696,0.32082951068878174
697,0.8906387686729431
698,0.14098520576953888
699,0.8489218354225159
700,0.3346865177154541
701,0.30199286341667175
702,0.8479228615760803
703,0.6139212250709534
704,0.272792786359787
705,0.2869008183479309
706,0.21309715509414673
707,0.23859788477420807
708,0.6071465611457825
709,0.35656440258026123
710,0.9393826127052307
711,0.35100945830345154
712,0.22448158264160156
713,0.26991036534309387
714,0.2784404158592224
715,0.7719761729240417
716,0.14997301995754242
717,0.28624576330184937
718,0.8179937601089478
719,0.9233365058898926
720,0.5624442100524902
721,0.2964760363101959
722,0.2625223696231842
723,0.4086594879627228
724,0.6356876492500305
725,0.7615578174591064
726,0.2010326236486435
727,0.6161998510360718
728,0.20118986070156097
729,0.7749338746070862
730,0.17614297568798065
731,0.946781575679779
732,0.4951571524143219
733,0.475014328956604
734,0.4016243517398834
735,0.2685411274433136
736,0.4158599078655243
737,0.5733548998832703
738,0.8805707693099976
739,0.23736333847045898
740,0.47808390855789185
741,0.756738543510437
742,0.6755829453468323
743,0.5380256175994873
744,0.3606949746608734
745,0.4250166118144989
746,0.32176128029823303
747,0.4487750828266144
748,0.4898698031902313
749,0.6007781624794006
750,0.33255261182785034
751,0.12700438499450684
752,0.7073987722396851
753,0.15319068729877472
754,0.733115553855896
755,0.6752778887748718
756,0.30433154106140137
757,0.5231661200523376
758,0.638067901134491
759,0.7436098456382751
760,0.3894626200199127
761,0.28332093358039856
762,0.8705988526344299
763,0.24785669147968292
764,0.3143949806690216
765,0.16661903262138367
766,0.41463348269462585
767,0.9347470998764038
768,0.45313870906829834
769,0.3101152181625366
770,0.14037427306175232
771,0.40909963846206665
772,0.31365880370140076
773,0.6084480285644531
774,0.395761638879776
775,0.36160069704055786
776,0.6884011030197144
777,0.31268832087516785
778,0.5761798620223999
779,0.7033153772354126
780,0.8515703082084656
781,0.14327798783779144
782,0.8848546743392944
783,0.13658222556114197
784,0.5744830369949341
785,0.4416921138763428
786,0.26131370663642883
787,0.6749840378761292
788,0.1657666116952896
789,0.6101544499397278
790,0.7089807391166687
791,0.7784386873245239
792,0.4417824149131775
793,0.24064533412456512
794,0.2908257246017456
795,0.159889817237854
796,0.12132228910923004
797,0.7694885730743408
798,0.5452104806900024
799,0.30757936835289
800,0.5120648145675659
801,0.8908851146697998
802,0.7231441140174866
803,0.3134392499923706
804,0.2851529121398926
805,0.6940624117851257
806,0.15165650844573975
807,0.4035201966762543
808,0.7725512981414795
809,0.34376266598701477
810,0.6128727197647095
811,0.7236445546150208
812,0.36080804467201233
813,0.16139335930347443
814,0.7031934261322021
815,0.12714101374149323
816,0.8509950041770935
817,0.31817901134490967
818,0.8227890133857727
819,0.1547212451696396
820,0.8074648976325989
821,0.4610598385334015
822,0.2439148873090744
823,0.7304866313934326
824,0.25037869811058044
825,0.1374901682138443
826,0.8033769726753235
827,0.4017416834831238
828,0.852443516254425
829,0.6810216307640076
830,0.16772884130477905
831,0.6806789040565491
832,0.25629305839538574
833,0.3615160584449768
834,0.484249085187912
835,0.4273888170719147
836,0.5199395418167114
837,0.3899007737636566
838,0.2625611126422882
839,0.39337173104286194
840,0.7082258462905884
841,0.19878120720386505
842,0.5071039795875549
843,0.656650960445404
844,0.8288204073905945
845,0.3812314569950104
846,0.8746781945228577
847,0.3161293864250183
848,0.5102929472923279
849,0.2827916741371155
850,0.2680184543132782
851,0.3409000337123871
852,0.47923874855041504
853,0.27309659123420715
854,0.6839258670806885
855,0.4697248637676239
856,0.8130508065223694
857,0.3146892189979553
858,0.26143136620521545
859,0.30328860878944397
860,0.585881769657135
861,0.67286217212677
862,0.6088355779647827
863,0.2366103231906891
864,0.7403984069824219
865,0.9041962027549744
866,0.1322862058877945
867,0.30777978897094727
868,0.5031255483627319
869,0.35397467017173767
870,0.9122933149337769
871,0.7823477983474731
872,0.9291850328445435
873,0.345745325088501
874,0.9526742696762085
875,0.2111896127462387
876,0.8037596344947815
877,0.6050072312355042
878,0.5811456441879272
879,0.5089840292930603
880,0.7329121828079224
881,0.23233895003795624
882,0.5062285661697388
883,0.5468132495880127
884,0.8540433645248413
885,0.5166565775871277
886,0.42699894309043884
887,0.4451930522918701
888,0.5483410954475403
889,0.39845624566078186
890,0.20296141505241394
891,0.2861543893814087
892,0.9128303527832031
893,0.727445125579834
894,0.06627033650875092
895,0.8812861442565918
896,0.8188424110412598
897,0.3422444760799408
898,0.12373086810112
899,0.3135296702384949
900,0.42727380990982056
901,0.2343147099018097
902,0.6995598077774048
903,0.7155911326408386
904,0.8227760195732117
905,0.5722526907920837
906,0.22297513484954834
907,0.18231184780597687
908,0.21077598631381989
909,0.4360034465789795
910,0.21278445422649384
911,0.3044291138648987
912,0.46144115924835205
913,0.7013691067695618
914,0.3821864426136017
915,0.27766451239585876
916,0.21828675270080566
917,0.9133737087249756
918,0.1719072312116623
919,0.7260602712631226
920,0.37193503975868225
921,0.2788039743900299
922,0.13651534914970398
923,0.26298919320106506
924,0.25468122959136963
925,0.4186025857925415
926,0.2843130826950073
927,0.37837666273117065
928,0.19124382734298706
929,0.6216956377029419
930,0.24110238254070282
931,0.17501141130924225
932,0.8773657083511353
933,0.4462716579437256
934,0.22606508433818817
935,0.6167968511581421
936,0.5532703995704651
937,0.7091690897941589
938,0.5371016263961792
939,0.29768216609954834
940,0.727763831615448
941,0.823648989200592
942,0.8455074429512024
943,0.8706284165382385
944,0.31014484167099
945,0.19575344026088715
946,0.43088293075561523
947,0.13846543431282043
948,0.716517984867096
949,0.443048357963562
950,0.49719804525375366
951,0.4110569357872009
952,0.6074115037918091
953,0.5689338445663452
954,0.8115556240081787
955,0.5367854833602905
956,0.902987003326416
957,0.4374399185180664
958,0.32064053416252136
959,0.43304651975631714
960,0.3034706711769104
961,0.5341482758522034
962,0.4778796434402466
963,0.6562195420265198
964,0.489546000957489
965,0.685306966304779
966,0.29867634177207947
967,0.6297944784164429
968,0.4295854866504669
969,0.3260132074356079
970,0.21787650883197784
971,0.0
972,0.6974864602088928
973,0.7223733067512512
974,0.8889225721359253
975,0.8637568354606628
976,0.1744215339422226
977,0.5283041596412659
978,0.8145166039466858
979,0.4792191684246063
980,0.6369214057922363
981,0.507750928401947
982,0.2567879259586334
983,0.2993842661380768
984,0.7647055983543396
985,0.8213751912117004
986,0.29629164934158325
987,0.18518491089344025
988,0.6063202619552612
989,0.5288338661193848
990,0.667404294013977
991,0.16610702872276306
992,0.2060120552778244
993,0.7189344167709351
994,0.18283095955848694
995,0.26920995116233826
996,0.3301447629928589
997,0.43659329414367676
998,0.18795770406723022
999,0.5526956915855408
1000,0.2876397669315338
1001,0.3081906735897064
1002,0.5649867057800293
1003,0.9144129157066345
1004,0.18015246093273163
1005,0.6542640924453735
1006,0.7056156396865845
1007,0.19985926151275635
1008,0.018727699294686317
1009,0.6551166772842407
1010,0.7292072176933289
1011,0.5929417610168457
1012,0.40226587653160095
1013,0.24177731573581696
1014,0.7436540722846985
1015,0.09529301524162292
1016,0.18177644908428192
1017,0.2501910626888275
1018,0.7073541283607483
1019,0.45859047770500183
1020,0.5432656407356262
1021,0.8982114791870117
1022,0.19754056632518768
1023,0.8268429040908813
1024,0.275702565908432
1025,0.5495352149009705
1026,0.7949135303497314
1027,0.60724276304245
1028,0.7561644911766052
1029,0.30639052391052246
1030,0.42902278900146484
1031,0.7110709547996521
1032,0.5111872553825378
1033,0.24106471240520477
1034,0.2563678026199341
1035,0.6607854962348938
1036,0.3739967346191406
1037,0.7310979962348938
1038,0.22164103388786316
1039,0.5855558514595032
1040,0.24744585156440735
1041,0.4942067563533783
1042,0.17428244650363922
1043,0.7161494493484497
1044,0.19624260067939758
1045,0.3254249393939972
1046,0.5004336833953857
1047,0.16794952750205994
1048,0.1418938934803009
1049,0.7801761031150818
1050,0.533731997013092
1051,0.6948366761207581
1052,0.2948341965675354
1053,0.3127073645591736
1054,0.4541134834289551
1055,0.30744096636772156
1056,0.3710978925228119
1057,0.41603681445121765
1058,0.3073914647102356
1059,0.3678162097930908
1060,0.6655904054641724
1061,0.4582114815711975
1062,0.16051951050758362
1063,0.7649626731872559
1064,0.8364187479019165
1065,0.21589411795139313
1066,0.3487812578678131
1067,0.25665536522865295
1068,0.4705708920955658
1069,0.34638512134552
1070,0.2867191433906555
1071,0.19369912147521973
1072,0.6662973761558533
1073,0.4030782878398895
1074,0.29609981179237366
1075,0.22722803056240082
1076,0.781520664691925
1077,0.6310703158378601
1078,0.3328618109226227
1079,0.12861354649066925
1080,0.7369991540908813
1081,0.3153136968612671
1082,0.3396790027618408
1083,0.2634907364845276
1084,0.3846204876899719
1085,0.29228270053863525
1086,0.5417100191116333
1087,0.07205276936292648
1088,0.6983733177185059
1089,0.2783113420009613
1090,0.7871710062026978
1091,0.8744971752166748
1092,0.35635390877723694
1093,0.4092910587787628
1094,0.30738022923469543
1095,0.7547323703765869
1096,0.36009129881858826
1097,0.5279166102409363
1098,0.5579594373703003
1099,0.20478501915931702
1100,0.2757171094417572
1101,0.28057605028152466
1102,0.3036232590675354
1103,0.39642104506492615
1104,0.08636527508497238
1105,0.8060775995254517
1106,0.47267547249794006
1107,0.6881306171417236
1108,0.21713994443416595
1109,0.904954195022583
1110,0.3126789927482605
1111,0.4069634974002838
1112,0.5004315972328186
1113,0.6624027490615845
1114,0.512722909450531
1115,0.4215165972709656
1116,0.5081107020378113
1117,0.5434718728065491
1118,0.40923985838890076
1119,0.2362651824951172
1120,0.5515127182006836
1121,0.28725701570510864
1122,0.5268731117248535
1123,0.41742798686027527
1124,0.15725077688694
1125,0.43935880064964294
1126,0.2669391930103302
1127,0.801551342010498
1128,0.23224486410617828
1129,0.8481910228729248
1130,0.10299579799175262
1131,0.1670304238796234
1132,0.38478296995162964
1133,0.37490400671958923
1134,0.8189342021942139
1135,0.5387343168258667
1136,0.7420188784599304
1137,0.7258275747299194
1138,0.23283976316452026
1139,0.268900603055954
1140,0.37581682205200195
1141,0.21746088564395905
1142,0.22068381309509277
1143,0.5093384385108948
1144,0.3241034150123596
1145,0.20714248716831207
1146,0.5835241079330444
1147,0.4844526946544647
1148,0.1490928828716278
1149,0.48653095960617065
1150,0.3954078257083893
1151,0.6373845338821411
1152,0.20827385783195496
1153,0.793681263923645
1154,0.5814032554626465
1155,0.49613991379737854
1156,0.5203615427017212
1157,0.10562016069889069
1158,0.6531025767326355
1159,0.4050649404525757
1160,0.5800327062606812
1161,0.3340243399143219
1162,0.3227196931838989
1163,0.7077032327651978
1164,0.1249983161687851
1165,0.5611461997032166
1166,0.30854561924934387
1167,0.4716585874557495
1168,0.7551268935203552
1169,0.20785044133663177
1170,0.11910510808229446
1171,0.1302555799484253
1172,0.2444084733724594
1173,0.41643837094306946
1174,0.5489054918289185
1175,0.4711277484893799
1176,0.6960195899009705
1177,0.16691166162490845
1178,0.7671282291412354
1179,0.8631675243377686
1180,0.266469806432724
1181,0.29662615060806274
1182,0.36538851261138916
1183,0.775091826915741
1184,0.3374236822128296
1185,0.2113325446844101
1186,0.8931774497032166
1187,0.8907642364501953
1188,0.2510836124420166
1189,0.4809543192386627
1190,0.7086933851242065
1191,0.18192297220230103
1192,0.19880279898643494
1193,0.7811912298202515
1194,0.745602011680603
1195,0.8690369725227356
1196,0.690948486328125
1197,0.3825787603855133
1198,0.329346626996994
1199,0.7489966154098511
1200,0.21113085746765137
1201,0.2206621617078781
1202,0.659135639667511
1203,0.2448001354932785
1204,0.7017994523048401
1205,0.5332031846046448
1206,0.22098574042320251
1207,0.0684230849146843
1208,0.4455893039703369
1209,0.22886551916599274
1210,0.3707744777202606
1211,0.292590469121933
1212,0.4381901025772095
1213,0.22159208357334137
1214,0.22160691022872925
1215,0.20857013761997223
1216,0.3213903307914734
1217,0.5051355957984924
1218,0.3890455961227417
1219,0.7359556555747986
1220,0.8124157190322876
1221,0.2247067093849182
1222,0.278253972530365
1223,0.8171019554138184
1224,0.22904978692531586
1225,0.5417506098747253
1226,0.4226207435131073
1227,0.4896298944950104
1228,0.8559390902519226
1229,0.33765605092048645
1230,0.39370909333229065
1231,0.4819379150867462
1232,0.6001525521278381
1233,0.13171029090881348
1234,0.7780426740646362
1235,0.3851163387298584
1236,0.287496417760849
1237,0.31390151381492615
1238,0.14436914026737213
1239,0.37649670243263245
1240,0.6766485571861267
1241,0.6224529147148132
1242,0.5974687933921814
1243,0.6076324582099915
1244,0.20980778336524963
1245,0.5934101939201355
1246,0.17831018567085266
1247,0.7688291668891907
1248,0.8234735131263733
1249,0.8499830961227417
1250,0.1777774542570114
1251,0.47092223167419434
1252,0.7865845561027527
1253,0.2996343672275543
1254,0.27518710494041443
1255,0.15567392110824585
1256,0.21616065502166748
1257,0.6193978786468506
1258,0.7209280133247375
